"Time","Flux","Count","Flux_1h_1h12m","Flux_1h_2h","Flux_1h_1d1h_top1","Flux_1h_1d1h_top2","Flux_1h_1d1h_top3","Flux_1h_1d1h_top4","Flux_1h_1d1h_top5","Flux_1h_1d1h_top6","Flux_1h_1d1h_top7","Flux_1h_1d1h_top8","Flux_1h_1d1h_top9","Flux_1h_1d1h_top10","Flux_1h_1d1h_top10sum"
2014-01-04 15:24:00,1.6105e-06,58,2.4631e-06,3.7012e-06,7.278e-06,7.0787e-06,6.6642e-06,6.6642e-06,6.4648e-06,6.3651e-06,6.2812e-06,6.0766e-06,5.9979e-06,5.8877e-06,6.47584e-05
2014-01-04 15:36:00,2.5995e-06,59,2.6939e-06,3.7012e-06,7.278e-06,7.0787e-06,6.6642e-06,6.6642e-06,6.4648e-06,6.3651e-06,6.2812e-06,6.0766e-06,5.9979e-06,5.8877e-06,6.47584e-05
2014-01-04 15:48:00,6.3809e-06,58,2.6939e-06,3.7012e-06,7.278e-06,7.0787e-06,6.6642e-06,6.6642e-06,6.4648e-06,6.3651e-06,6.2812e-06,6.0766e-06,5.9979e-06,5.8877e-06,6.47584e-05
2014-01-04 16:00:00,2.9641e-06,59,3.7012e-06,3.7012e-06,7.278e-06,7.0787e-06,6.6642e-06,6.6642e-06,6.4648e-06,6.3651e-06,6.2812e-06,6.0766e-06,5.9979e-06,5.8877e-06,6.47584e-05
2014-01-04 16:12:00,2.3319e-06,59,3.4022e-06,3.4022e-06,7.278e-06,7.0787e-06,6.6642e-06,6.6642e-06,6.4648e-06,6.3651e-06,6.2812e-06,6.0766e-06,5.9979e-06,5.8877e-06,6.47584e-05
2014-01-04 16:24:00,2.3844e-06,59,2.7936e-06,2.7936e-06,7.278e-06,7.0787e-06,6.6642e-06,6.6642e-06,6.4648e-06,6.3651e-06,6.2812e-06,6.0766e-06,5.9979e-06,5.8877e-06,6.47584e-05
2014-01-04 16:36:00,2.3529e-06,59,2.3293e-06,2.7464e-06,7.278e-06,7.0787e-06,6.6642e-06,6.6642e-06,6.4648e-06,6.3651e-06,6.2812e-06,6.0766e-06,5.9979e-06,5.8877e-06,6.47584e-05
2014-01-04 16:48:00,2.6939e-06,58,2.4027e-06,2.9274e-06,7.278e-06,7.0787e-06,6.6642e-06,6.6642e-06,6.4648e-06,6.3651e-06,6.2812e-06,6.0766e-06,5.9979e-06,5.8877e-06,6.47584e-05
2014-01-04 17:00:00,3.3707e-06,59,2.3922e-06,3.0926e-06,7.278e-06,7.0787e-06,6.6642e-06,6.6642e-06,6.4648e-06,6.3651e-06,6.2812e-06,6.0766e-06,5.9979e-06,5.8877e-06,6.47584e-05
2014-01-04 17:12:00,3.4022e-06,58,2.5444e-06,7.7712e-06,7.278e-06,7.0787e-06,6.6642e-06,6.6642e-06,6.4648e-06,6.3651e-06,6.2812e-06,6.0766e-06,5.9979e-06,5.8877e-06,6.47584e-05
2014-01-04 17:24:00,2.7936e-06,59,2.7464e-06,2.6478e-05,7.278e-06,7.0787e-06,6.6642e-06,6.6642e-06,6.4648e-06,6.3651e-06,6.2812e-06,6.0766e-06,5.9979e-06,5.8877e-06,6.47584e-05
2014-01-04 17:36:00,2.3004e-06,58,2.9274e-06,3.7836e-05,7.278e-06,7.0787e-06,6.6642e-06,6.6642e-06,6.4648e-06,6.3651e-06,6.2812e-06,6.0766e-06,5.9979e-06,5.8877e-06,6.47584e-05
2014-01-04 17:48:00,2.3372e-06,59,3.0926e-06,4.0564e-05,7.278e-06,7.0787e-06,6.6642e-06,6.6642e-06,6.4648e-06,6.3651e-06,6.2812e-06,6.0766e-06,5.9979e-06,5.8877e-06,6.47584e-05
2014-01-04 18:00:00,2.3922e-06,59,7.7712e-06,4.0585e-05,7.278e-06,7.0787e-06,6.6642e-06,6.6642e-06,6.4648e-06,6.3651e-06,6.2812e-06,6.0766e-06,5.9979e-06,5.8877e-06,6.47584e-05
2014-01-04 18:12:00,2.3686e-06,58,2.6478e-05,4.0585e-05,7.278e-06,7.0787e-06,6.6642e-06,6.6642e-06,6.4648e-06,6.3651e-06,6.2812e-06,6.0766e-06,5.9979e-06,5.8877e-06,6.47584e-05
2014-01-04 18:24:00,2.5995e-06,59,3.7836e-05,4.0585e-05,7.278e-06,7.0787e-06,6.6642e-06,6.6642e-06,6.4648e-06,6.3651e-06,6.2812e-06,6.0766e-06,5.9979e-06,5.8877e-06,6.47584e-05
2014-01-04 18:36:00,2.7778e-06,58,4.0564e-05,4.0585e-05,7.278e-06,7.0787e-06,6.6642e-06,6.6642e-06,6.4648e-06,6.3651e-06,6.2812e-06,6.0766e-06,5.9979e-06,5.8877e-06,6.47584e-05
2014-01-04 18:48:00,2.8618e-06,59,4.0585e-05,4.0585e-05,7.278e-06,7.0787e-06,6.6642e-06,6.6642e-06,6.4648e-06,6.3651e-06,6.2812e-06,6.0766e-06,5.9979e-06,5.8877e-06,6.47584e-05
2014-01-04 19:00:00,3.2081e-06,58,3.7521e-05,3.7521e-05,7.278e-06,7.0787e-06,6.6642e-06,6.6642e-06,6.4648e-06,6.3651e-06,6.2812e-06,6.0766e-06,5.9979e-06,5.8877e-06,6.47584e-05
2014-01-04 19:12:00,1.0599e-05,59,3.0465e-05,3.0465e-05,7.278e-06,7.0787e-06,6.6642e-06,6.6642e-06,6.4648e-06,6.3651e-06,6.2812e-06,6.0766e-06,5.9979e-06,5.8877e-06,6.47584e-05
2014-01-04 19:24:00,2.9489e-05,59,2.2763e-05,2.2763e-05,7.278e-06,7.0787e-06,6.6642e-06,6.6642e-06,6.4648e-06,6.3651e-06,6.2812e-06,6.0766e-06,5.9979e-06,5.7408e-06,6.47584e-05
2014-01-04 19:36:00,3.8886e-05,58,1.7454e-05,1.7454e-05,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1742e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,6.47584e-05
2014-01-04 19:48:00,4.0585e-05,59,1.3007e-05,1.3007e-05,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,6.47584e-05
2014-01-04 20:00:00,3.7521e-05,58,9.6809e-06,9.6809e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,6.47584e-05
2014-01-04 20:12:00,3.0465e-05,59,7.8814e-06,7.8814e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,6.47584e-05
2014-01-04 20:24:00,2.2763e-05,58,6.5173e-06,6.5173e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,6.46115e-05
2014-01-04 20:36:00,1.7454e-05,59,5.1952e-06,1.4046e-05,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.76127e-05
2014-01-04 20:48:00,1.3007e-05,58,4.5171e-06,1.801e-05,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-04 21:00:00,9.6809e-06,59,3.9924e-06,1.9615e-05,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-04 21:12:00,7.8814e-06,59,5.9349e-06,1.9615e-05,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-04 21:24:00,6.5173e-06,58,1.4046e-05,1.9615e-05,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-04 21:36:00,5.1952e-06,59,1.801e-05,1.9615e-05,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-04 21:48:00,4.5171e-06,58,1.9615e-05,1.9615e-05,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-04 22:00:00,3.9924e-06,59,1.9426e-05,1.9426e-05,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-04 22:12:00,3.7957e-06,58,1.5922e-05,1.5922e-05,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-04 22:24:00,7.0944e-06,59,1.1648e-05,1.1648e-05,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-04 22:36:00,1.4838e-05,59,8.9989e-06,8.9989e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-04 22:48:00,1.8482e-05,58,6.937e-06,6.937e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-04 23:00:00,1.9426e-05,59,5.5729e-06,5.5729e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-04 23:12:00,1.5922e-05,58,4.6456e-06,4.6456e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-04 23:24:00,1.1648e-05,59,4.1e-06,4.1e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-04 23:36:00,8.9989e-06,58,3.2527e-06,4.0029e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-04 23:48:00,6.6222e-06,59,2.8749e-06,4.1656e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-05 00:00:00,5.5729e-06,58,2.8933e-06,4.1656e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-05 00:12:00,4.6456e-06,59,3.1556e-06,4.1656e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-05 00:24:00,4.1e-06,56,4.0029e-06,4.1656e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-05 00:36:00,3.2527e-06,58,4.1656e-06,4.845e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-05 00:48:00,2.8198e-06,59,3.974e-06,4.845e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-05 01:00:00,2.8933e-06,58,2.9746e-06,4.845e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-05 01:12:00,3.1556e-06,59,2.8093e-06,4.845e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-05 01:24:00,2.6703e-06,45,4.845e-06,4.845e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-05 01:36:00,3.8927e-06,59,3.1713e-06,3.1713e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-05 01:48:00,3.974e-06,59,3.0953e-06,3.132e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-05 02:00:00,2.9746e-06,59,2.8067e-06,3.132e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-05 02:12:00,2.8093e-06,59,3.132e-06,3.132e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,5.1165e-06,5.1007e-06,5.0955e-06,5.0535e-06,5.0378e-06,5.74763e-05
2014-01-05 02:24:00,2.7175e-06,58,2.7542e-06,2.7542e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,4.9801e-06,4.9433e-06,4.7558e-06,4.7269e-06,4.5249e-06,5.74763e-05
2014-01-05 02:36:00,3.1713e-06,44,2.5391e-06,2.707e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,4.7269e-06,4.4908e-06,4.4672e-06,3.9636e-06,3.8717e-06,5.74763e-05
2014-01-05 02:48:00,2.9431e-06,58,2.6546e-06,2.707e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,4.7269e-06,4.4908e-06,4.4672e-06,3.9636e-06,3.8245e-06,5.74763e-05
2014-01-05 03:00:00,2.8067e-06,59,2.707e-06,2.8461e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,4.7269e-06,4.4908e-06,4.4672e-06,3.9636e-06,3.8245e-06,5.74763e-05
2014-01-05 03:12:00,2.5024e-06,58,2.3424e-06,2.8461e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,4.7269e-06,4.4908e-06,4.4672e-06,3.9636e-06,3.8245e-06,5.74763e-05
2014-01-05 03:24:00,2.7542e-06,59,2.3188e-06,2.8461e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,4.7269e-06,4.4908e-06,4.4672e-06,3.9636e-06,3.8245e-06,5.60033e-05
2014-01-05 03:36:00,2.4054e-06,59,2.6336e-06,2.8461e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,4.7269e-06,4.4908e-06,4.4672e-06,3.9636e-06,3.8245e-06,5.35925e-05
2014-01-05 03:48:00,2.2611e-06,54,2.8461e-06,2.8461e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,4.7269e-06,4.4908e-06,4.4672e-06,3.9636e-06,3.8245e-06,5.35453e-05
2014-01-05 04:00:00,2.707e-06,59,2.3712e-06,2.3712e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,4.7269e-06,4.4908e-06,4.4672e-06,3.9636e-06,3.8245e-06,5.35453e-05
2014-01-05 04:12:00,2.3424e-06,50,2.025e-06,2.1483e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,4.7269e-06,4.4908e-06,4.4672e-06,3.9636e-06,3.8245e-06,5.35453e-05
2014-01-05 04:24:00,2.3188e-06,59,2.0538e-06,2.1509e-06,7.278e-06,7.0787e-06,6.2812e-06,6.0766e-06,5.3578e-06,4.4672e-06,3.8245e-06,3.5832e-06,3.5596e-06,3.5307e-06,5.35453e-05
2014-01-05 04:36:00,2.2558e-06,58,2.0276e-06,2.1693e-06,3.8245e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3812e-06,3.3392e-06,3.2081e-06,3.1215e-06,2.9956e-06,5.35453e-05
2014-01-05 04:48:00,2.8461e-06,59,2.1483e-06,2.2034e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.2081e-06,2.9956e-06,2.909e-06,2.8303e-06,2.8198e-06,5.35453e-05
2014-01-05 05:00:00,2.3712e-06,59,2.0643e-06,2.3372e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.2081e-06,2.9956e-06,2.909e-06,2.8303e-06,2.8198e-06,5.35453e-05
2014-01-05 05:12:00,2.025e-06,59,2.1509e-06,2.3922e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.2081e-06,2.9956e-06,2.909e-06,2.8303e-06,2.8198e-06,5.35453e-05
2014-01-05 05:24:00,2.0486e-06,42,2.1693e-06,2.9248e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.2081e-06,2.9956e-06,2.909e-06,2.8303e-06,2.8198e-06,5.10375e-05
2014-01-05 05:36:00,2.0276e-06,58,2.2034e-06,2.9248e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.2081e-06,2.9956e-06,2.909e-06,2.8041e-06,2.7306e-06,3.39537e-05
2014-01-05 05:48:00,2.025e-06,59,2.3372e-06,2.9248e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.2081e-06,2.9956e-06,2.909e-06,2.8041e-06,2.7306e-06,3.21856e-05
2014-01-05 06:00:00,2.0512e-06,58,2.3922e-06,2.9248e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.2081e-06,2.9956e-06,2.909e-06,2.8041e-06,2.7306e-06,3.21856e-05
2014-01-05 06:12:00,2.0565e-06,59,2.9248e-06,2.9248e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.2081e-06,2.9956e-06,2.909e-06,2.8041e-06,2.7306e-06,3.21856e-05
2014-01-05 06:24:00,2.1693e-06,58,2.8749e-06,2.8749e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.2081e-06,2.9956e-06,2.909e-06,2.8041e-06,2.7306e-06,3.21856e-05
2014-01-05 06:36:00,2.1352e-06,59,2.3791e-06,3.25e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.2081e-06,2.9956e-06,2.909e-06,2.8041e-06,2.7306e-06,3.20702e-05
2014-01-05 06:48:00,2.1247e-06,59,2.1325e-06,3.25e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.2081e-06,2.9956e-06,2.909e-06,2.8041e-06,2.7306e-06,3.20702e-05
2014-01-05 07:00:00,2.3267e-06,58,1.8545e-06,3.25e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.2081e-06,2.9956e-06,2.909e-06,2.8041e-06,2.7306e-06,3.20702e-05
2014-01-05 07:12:00,2.387e-06,59,2.3581e-06,3.25e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.2081e-06,2.9956e-06,2.909e-06,2.8041e-06,2.7306e-06,3.20702e-05
2014-01-05 07:24:00,2.8749e-06,58,3.25e-06,3.25e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.2081e-06,2.9956e-06,2.909e-06,2.8041e-06,2.7306e-06,3.20702e-05
2014-01-05 07:36:00,2.3791e-06,59,3.153e-06,3.153e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.2081e-06,2.9956e-06,2.909e-06,2.8041e-06,2.7306e-06,3.20702e-05
2014-01-05 07:48:00,2.1325e-06,58,2.4421e-06,2.728e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.2081e-06,2.9956e-06,2.909e-06,2.8041e-06,2.7306e-06,3.20702e-05
2014-01-05 08:00:00,1.8545e-06,59,2.5155e-06,2.728e-06,8.747e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.2081e-06,2.9956e-06,2.909e-06,2.8041e-06,3.20702e-05
2014-01-05 08:12:00,1.802e-06,59,2.6834e-06,2.728e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.20702e-05
2014-01-05 08:24:00,2.568e-06,58,2.6493e-06,2.728e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.20702e-05
2014-01-05 08:36:00,3.153e-06,59,2.728e-06,3.4861e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.20702e-05
2014-01-05 08:48:00,2.2847e-06,58,2.6152e-06,3.4861e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.20702e-05
2014-01-05 09:00:00,2.4788e-06,59,2.3608e-06,3.4861e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,3.80866e-05
2014-01-05 09:12:00,2.5234e-06,58,2.61e-06,3.4861e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,5.88824e-05
2014-01-05 09:24:00,2.6362e-06,59,3.4861e-06,3.4861e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,5.88824e-05
2014-01-05 09:36:00,2.4736e-06,59,3.4337e-06,3.4337e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,5.88824e-05
2014-01-05 09:48:00,2.6152e-06,59,2.3739e-06,2.3739e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,5.88824e-05
2014-01-05 10:00:00,2.3031e-06,59,2.1771e-06,2.3844e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,5.88824e-05
2014-01-05 10:12:00,2.3293e-06,58,2.0591e-06,2.993e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,5.88824e-05
2014-01-05 10:24:00,2.4998e-06,59,2.1745e-06,2.993e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,5.88824e-05
2014-01-05 10:36:00,3.4337e-06,58,2.2375e-06,2.993e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,5.88824e-05
2014-01-05 10:48:00,2.3739e-06,59,2.3844e-06,2.993e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,5.88824e-05
2014-01-05 11:00:00,2.1771e-06,58,2.993e-06,2.993e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,5.88824e-05
2014-01-05 11:12:00,2.0591e-06,59,2.1404e-06,2.4027e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.4101e-06,3.3392e-06,5.88824e-05
2014-01-05 11:24:00,1.92e-06,59,1.8282e-06,2.526e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.452e-06,3.4101e-06,5.88824e-05
2014-01-05 11:36:00,2.2375e-06,58,2.4027e-06,2.6598e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.452e-06,3.4101e-06,5.88824e-05
2014-01-05 11:48:00,1.9306e-06,59,2.2244e-06,2.6598e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.452e-06,3.4101e-06,5.88824e-05
2014-01-05 12:00:00,2.993e-06,58,2.0014e-06,2.6598e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.452e-06,3.4101e-06,5.88824e-05
2014-01-05 12:12:00,2.1404e-06,59,2.526e-06,2.6598e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.452e-06,3.4101e-06,5.88824e-05
2014-01-05 12:24:00,1.7023e-06,58,2.6598e-06,2.6598e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.452e-06,3.4101e-06,5.89952e-05
2014-01-05 12:36:00,1.7863e-06,59,2.1011e-06,2.2873e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.452e-06,3.4101e-06,5.89952e-05
2014-01-05 12:48:00,2.2244e-06,47,2.2873e-06,2.2873e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.452e-06,3.4101e-06,5.89952e-05
2014-01-05 13:00:00,1.7731e-06,58,2.1142e-06,2.1142e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.452e-06,3.4101e-06,5.89952e-05
2014-01-05 13:12:00,2.0355e-06,59,1.9725e-06,2.9012e-06,1.1601e-05,1.0358e-05,8.747e-06,6.6799e-06,4.0737e-06,3.5832e-06,3.5596e-06,3.5307e-06,3.452e-06,3.4101e-06,5.89952e-05
