Year,Month,Day,Hour Start,Minute Start,Hour End,Minute End,Hour Peak,Minute Peak,Hour Peak,Minute Peak,Peak Flux
2015,2,11,1,37,2,20,2,6,2,6,1.07E-06
2014,11,21,23,25,23,39,23,33,23,32,1.07E-06
2014,7,29,19,48,19,55,19,52,19,52,1.07E-06
2014,5,2,19,36,19,45,19,40,19,40,1.07E-06
2013,6,17,4,29,4,59,4,52,4,52,1.07E-06
2013,5,4,7,30,7,40,7,34,7,34,1.07E-06
2012,9,30,0,7,0,12,0,10,0,10,1.07E-06
2012,8,17,16,5,16,15,16,11,16,10,1.07E-06
2011,7,28,10,55,11,3,10,59,10,58,1.07E-06
2011,4,30,12,19,12,42,12,28,12,28,1.07E-06
2011,4,13,8,29,8,36,8,32,8,32,1.07E-06
2015,6,6,6,40,7,42,7,12,7,12,1.07E-06
2012,11,18,21,16,21,30,21,23,21,22,1.07E-06
2010,1,20,13,19,13,44,13,25,13,24,1.07E-06
2015,6,13,11,57,12,6,12,1,12,0,1.06E-06
2015,3,22,21,33,21,46,21,39,21,38,1.06E-06
2015,1,19,9,2,9,12,9,6,9,6,1.06E-06
2014,5,24,13,30,13,53,13,39,13,38,1.06E-06
2014,3,29,5,0,5,4,5,2,5,2,1.06E-06
2014,3,28,23,14,23,30,23,24,23,24,1.06E-06
2014,3,8,10,55,11,6,10,58,10,58,1.06E-06
2013,10,31,4,45,5,20,4,58,4,58,1.06E-06
2012,3,17,3,0,3,18,3,12,3,12,1.06E-06
2010,1,2,7,9,7,40,7,24,7,24,1.06E-06
2016,4,6,9,57,10,30,10,11,10,10,1.06E-06
2015,12,21,22,23,22,28,22,26,22,26,1.06E-06
2015,11,6,9,40,9,46,9,42,9,42,1.06E-06
2015,5,3,0,53,1,10,0,58,0,58,1.06E-06
2015,1,20,4,59,5,19,5,11,5,12,1.06E-06
2013,12,14,9,26,9,43,9,40,9,40,1.06E-06
2012,7,30,1,49,1,56,1,53,1,52,1.06E-06
2012,5,15,19,54,20,0,19,57,19,58,1.06E-06
2011,11,26,17,12,17,34,17,19,17,18,1.06E-06
2011,4,13,10,37,10,45,10,41,10,40,1.06E-06
2010,11,12,5,12,5,36,5,21,5,20,1.06E-06
2015,9,17,6,34,7,9,6,48,6,48,1.06E-06
2015,3,1,1,58,2,32,2,10,2,10,1.06E-06
2014,10,5,9,32,10,16,9,54,9,54,1.06E-06
2013,4,23,2,37,3,35,2,46,2,46,1.06E-06
2013,1,9,3,45,4,1,3,52,3,52,1.06E-06
2012,11,27,15,12,15,22,15,16,15,16,1.06E-06
2012,9,20,11,27,11,52,11,39,11,40,1.06E-06
2012,5,10,10,22,10,39,10,35,10,36,1.06E-06
2015,1,3,23,5,23,39,23,22,23,22,1.06E-06
2014,9,17,7,27,7,34,7,31,7,30,1.06E-06
2014,8,3,12,14,12,23,12,19,12,20,1.06E-06
2014,7,14,12,42,12,48,12,46,12,46,1.06E-06
2014,6,29,18,3,18,8,18,6,18,6,1.06E-06
2014,3,25,23,45,0,5,23,56,23,56,1.06E-06
2013,10,9,6,8,6,21,6,13,6,14,1.06E-06
2013,7,27,12,28,12,56,12,39,12,38,1.06E-06
2013,6,7,9,27,9,54,9,42,9,42,1.06E-06
2013,4,19,22,15,22,26,22,21,22,22,1.06E-06
2012,10,21,21,45,21,59,21,51,21,50,1.06E-06
2012,10,12,5,48,6,45,6,37,6,36,1.06E-06
2012,7,12,7,26,7,46,7,27,7,26,1.06E-06
2012,2,19,8,41,9,0,8,51,8,52,1.06E-06
2012,1,28,15,30,15,40,15,34,15,34,1.06E-06
2011,2,14,23,14,23,26,23,19,23,18,1.06E-06
2010,11,4,2,34,3,10,2,53,2,54,1.06E-06
2016,8,31,8,12,8,26,8,19,8,18,1.05E-06
2016,4,16,14,30,14,53,14,39,14,40,1.05E-06
2016,2,6,19,33,19,42,19,38,19,38,1.05E-06
2015,6,19,17,59,18,7,18,3,18,2,1.05E-06
2014,12,31,12,31,12,38,12,35,12,34,1.05E-06
2014,11,10,23,55,0,8,0,1,0,0,1.05E-06
2014,10,9,6,11,6,18,6,15,6,14,1.05E-06
2014,6,24,20,56,21,7,21,3,21,2,1.05E-06
2014,3,18,6,7,6,12,6,10,6,10,1.05E-06
2013,11,25,17,10,17,40,17,29,17,28,1.05E-06
2013,6,19,16,46,17,27,17,9,17,8,1.05E-06
2013,2,22,12,14,12,33,12,22,12,22,1.05E-06
2012,8,29,13,42,14,1,13,54,13,54,1.05E-06
2012,8,6,19,50,20,0,19,55,19,54,1.05E-06
2012,4,29,15,9,15,24,15,17,15,16,1.05E-06
2012,4,22,9,26,9,30,9,28,9,28,1.05E-06
2011,8,26,3,29,3,36,3,34,3,34,1.05E-06
2011,8,5,3,32,3,50,3,41,3,42,1.05E-06
2016,8,30,9,58,10,15,10,6,10,6,1.05E-06
2015,10,17,16,53,17,0,16,56,16,56,1.05E-06
2014,9,13,22,28,22,36,22,33,22,32,1.05E-06
2014,9,12,8,11,8,17,8,15,8,14,1.05E-06
2014,8,25,1,1,1,18,1,15,1,16,1.05E-06
2014,4,25,10,35,10,49,10,42,10,42,1.05E-06
2013,7,7,22,43,22,58,22,50,22,50,1.05E-06
2013,1,18,13,9,13,17,13,14,13,14,1.05E-06
2012,5,11,12,0,12,5,12,3,12,2,1.05E-06
2011,7,29,2,20,2,26,2,24,2,24,1.05E-06
2011,6,16,15,37,15,48,15,43,15,42,1.05E-06
2011,2,16,11,58,12,5,12,2,12,2,1.05E-06
2017,1,21,9,40,9,52,9,46,9,46,1.05E-06
2016,7,17,1,36,1,43,1,40,1,40,1.05E-06
2016,2,19,17,49,18,6,17,58,17,58,1.05E-06
2016,2,5,19,0,23,49,21,20,21,20,1.05E-06
2015,12,1,4,3,4,32,4,8,4,8,1.05E-06
2015,6,17,16,42,16,49,16,46,16,46,1.05E-06
2015,3,24,16,21,16,26,16,24,16,24,1.05E-06
2014,11,10,18,31,18,39,18,35,18,34,1.05E-06
2014,4,20,22,13,22,31,22,24,22,24,1.05E-06
2014,3,28,17,30,17,47,17,41,17,40,1.05E-06
2013,7,24,18,13,18,23,18,19,18,20,1.05E-06
2013,7,15,16,55,17,3,17,0,17,0,1.05E-06
2013,5,24,20,35,20,41,20,39,20,40,1.05E-06
2013,5,8,16,41,17,52,17,19,17,18,1.05E-06
2013,4,28,14,35,14,41,14,38,14,38,1.05E-06
2013,4,15,9,19,9,29,9,25,9,24,1.05E-06
2013,4,9,14,46,14,54,14,50,14,50,1.05E-06
2012,12,22,20,42,20,50,20,47,20,46,1.05E-06
2012,11,29,22,37,22,52,22,44,22,44,1.05E-06
2012,11,29,8,45,8,51,8,49,8,48,1.05E-06
2012,10,9,11,34,12,7,11,51,11,52,1.05E-06
2011,11,22,0,33,0,39,0,37,0,36,1.05E-06
2016,7,16,10,26,10,38,10,33,10,32,1.05E-06
2015,12,14,0,6,0,20,0,14,0,14,1.05E-06
2015,9,18,4,0,4,17,4,4,4,4,1.05E-06
2014,5,24,17,50,17,55,17,52,17,52,1.05E-06
2014,1,18,8,1,8,9,8,6,8,6,1.05E-06
2013,11,28,19,42,19,54,19,50,19,50,1.05E-06
2013,10,20,22,51,23,1,22,57,22,58,1.05E-06
2012,12,15,19,42,19,54,19,47,19,46,1.05E-06
2012,6,13,2,10,2,35,2,27,2,26,1.05E-06
2012,5,11,4,18,4,27,4,21,4,22,1.05E-06
2012,2,21,11,42,11,55,11,48,11,48,1.05E-06
2011,7,7,2,31,2,57,2,43,2,42,1.05E-06
2017,4,2,2,6,2,13,2,10,2,10,1.04E-06
2014,7,8,2,31,2,36,2,33,2,32,1.04E-06
2014,5,2,22,33,22,43,22,38,22,38,1.04E-06
2014,4,19,9,24,9,29,9,26,9,26,1.04E-06
2013,8,23,16,45,17,15,17,0,17,0,1.04E-06
2013,5,16,15,37,16,0,15,49,15,48,1.04E-06
2012,10,17,0,44,1,2,0,49,0,48,1.04E-06
2011,3,1,18,6,18,26,18,19,18,20,1.04E-06
2016,9,27,7,33,8,5,7,48,7,48,1.04E-06
2015,3,27,6,30,6,41,6,36,6,36,1.04E-06
2013,1,31,4,30,4,37,4,34,4,34,1.04E-06
2012,8,6,3,29,3,37,3,33,3,34,1.04E-06
2012,6,7,13,4,13,4,13,4,13,4,1.04E-06
2012,6,6,17,55,18,10,18,5,18,6,1.04E-06
2012,5,5,5,19,5,33,5,22,5,22,1.04E-06
2012,4,27,3,2,3,18,3,7,3,6,1.04E-06
2011,9,11,21,19,21,35,21,25,21,24,1.04E-06
2011,3,27,23,18,23,34,23,26,23,26,1.04E-06
2011,2,8,18,46,18,56,18,54,18,54,1.04E-06
2015,7,14,9,20,9,27,9,25,9,24,1.04E-06
2013,1,5,16,19,16,24,16,22,16,22,1.04E-06
2012,6,19,14,15,14,28,14,18,14,18,1.04E-06
2011,11,23,5,23,5,35,5,28,5,28,1.04E-06
2011,1,21,12,5,12,20,12,15,12,14,1.04E-06
2015,11,18,19,43,20,15,20,9,20,8,1.04E-06
2015,8,24,13,21,13,30,13,25,13,24,1.04E-06
2015,6,24,3,10,3,34,3,20,3,20,1.04E-06
2015,5,15,8,38,8,48,8,43,8,42,1.04E-06
2014,8,22,12,4,12,11,12,8,12,8,1.04E-06
2013,6,21,10,19,10,36,10,33,10,32,1.04E-06
2013,5,1,11,45,11,52,11,49,11,48,1.04E-06
2013,4,21,11,38,12,9,12,3,12,2,1.04E-06
2012,5,5,22,34,22,40,22,38,22,38,1.04E-06
2011,12,29,23,41,23,52,23,45,23,46,1.04E-06
2016,8,7,20,0,20,27,20,11,20,12,1.03E-06
2015,5,9,16,32,16,37,16,35,16,36,1.03E-06
2015,4,4,11,38,12,10,11,54,11,54,1.03E-06
2015,3,27,14,30,14,37,14,35,14,34,1.03E-06
2015,2,12,14,6,14,28,14,18,14,18,1.03E-06
2014,10,5,12,11,13,11,12,35,12,34,1.03E-06
2014,8,15,13,0,13,50,13,47,13,46,1.03E-06
2014,6,18,7,35,7,58,7,48,7,48,1.03E-06
2014,4,3,19,30,19,55,19,34,19,34,1.03E-06
2014,1,25,2,25,2,39,2,32,2,32,1.03E-06
2013,7,5,17,47,17,58,17,52,17,52,1.03E-06
2013,7,4,4,59,5,11,5,3,5,4,1.03E-06
2013,2,14,4,12,4,38,4,30,4,30,1.03E-06
2012,11,23,23,36,0,13,23,57,23,56,1.03E-06
2012,5,3,10,42,11,23,11,6,11,6,1.03E-06
2012,4,28,20,10,20,16,20,13,20,12,1.03E-06
2012,3,5,23,53,0,9,0,4,0,4,1.03E-06
2011,11,2,12,20,12,25,12,23,12,22,1.03E-06
2011,8,5,10,23,10,37,10,30,10,30,1.03E-06
2011,4,20,3,46,4,49,4,31,4,30,1.03E-06
2015,8,7,21,11,21,20,21,16,21,16,1.03E-06
2015,4,13,6,35,6,45,6,39,6,38,1.03E-06
2015,3,7,3,58,4,6,4,2,4,2,1.03E-06
2014,12,8,3,33,3,45,3,41,3,42,1.03E-06
2014,8,25,4,12,5,0,4,50,4,50,1.03E-06
2014,6,20,16,39,16,58,16,48,16,48,1.03E-06
2013,12,16,6,19,6,22,6,20,6,20,1.03E-06
2013,11,23,23,35,23,46,23,40,23,40,1.03E-06
2013,6,15,3,39,5,11,4,0,4,0,1.03E-06
2012,10,14,12,48,12,55,12,52,12,52,1.03E-06
2012,10,9,4,17,4,33,4,23,4,24,1.03E-06
2012,9,30,12,29,12,36,12,33,12,34,1.03E-06
2012,6,20,4,15,4,30,4,21,4,22,1.03E-06
2011,10,10,9,10,9,29,9,17,9,16,1.03E-06
2011,7,31,23,36,23,44,23,40,23,40,1.03E-06
2011,3,5,12,40,12,42,12,41,12,42,1.03E-06
2011,1,14,12,52,13,25,13,7,13,8,1.03E-06
2012,11,15,20,14,20,25,20,21,20,20,1.03E-06
2016,2,17,10,59,11,9,11,4,11,4,1.03E-06
2015,12,25,12,33,13,4,12,45,12,44,1.03E-06
2015,10,29,2,12,2,17,2,15,2,14,1.03E-06
2015,8,28,9,44,9,49,9,47,9,48,1.03E-06
2015,4,24,18,2,18,35,18,11,18,10,1.03E-06
2013,11,24,13,3,13,11,13,8,13,8,1.03E-06
2012,6,5,21,45,21,57,21,54,21,54,1.03E-06
2012,4,18,5,26,5,33,5,30,5,30,1.03E-06
2011,3,5,12,24,12,29,12,26,12,26,1.03E-06
2015,11,4,4,50,4,59,4,56,4,56,1.03E-06
2014,12,6,22,34,22,42,22,38,22,38,1.03E-06
2014,5,26,12,36,12,49,12,41,12,42,1.03E-06
2014,3,30,5,2,5,6,5,4,5,4,1.03E-06
2014,2,23,16,12,16,23,16,18,16,18,1.03E-06
2013,10,7,13,50,14,5,13,57,13,58,1.03E-06
2013,8,15,17,5,17,26,17,15,17,14,1.03E-06
2012,10,15,8,4,8,13,8,9,8,8,1.03E-06
2012,6,17,22,15,22,20,22,18,22,18,1.03E-06
2012,6,12,2,13,2,20,2,17,2,18,1.03E-06
2012,6,12,2,13,2,20,2,17,2,18,1.03E-06
2012,6,10,23,16,23,25,23,21,23,20,1.03E-06
2012,5,6,22,27,22,38,22,31,22,30,1.03E-06
2011,10,7,0,42,0,49,0,47,0,48,1.03E-06
2011,4,21,8,31,8,50,8,38,8,38,1.03E-06
2011,3,14,5,4,5,13,5,8,5,8,1.03E-06
2010,1,9,14,50,15,19,15,3,15,2,1.03E-06
2016,2,3,14,47,15,2,14,53,14,54,1.02E-06
2015,8,6,8,38,9,15,9,5,9,6,1.02E-06
2015,1,3,5,52,6,0,5,57,5,56,1.02E-06
2014,8,16,5,41,6,1,5,49,5,48,1.02E-06
2013,6,7,1,2,1,13,1,8,1,8,1.02E-06
2013,5,11,18,3,18,9,18,5,18,6,1.02E-06
2012,9,6,11,54,12,0,11,58,11,58,1.02E-06
2012,5,7,10,28,10,37,10,33,10,32,1.02E-06
2011,12,10,23,0,23,8,23,4,23,4,1.02E-06
2011,10,2,8,16,8,32,8,23,8,24,1.02E-06
2011,3,29,5,11,5,24,5,15,5,14,1.02E-06
2010,2,7,3,25,3,33,3,29,3,28,1.02E-06
2015,11,6,9,0,9,25,9,19,9,20,1.02E-06
2015,9,26,4,14,4,31,4,21,4,22,1.02E-06
2015,5,13,2,51,2,59,2,55,2,54,1.02E-06
2015,5,8,19,50,20,3,19,55,19,54,1.02E-06
2015,4,4,19,20,21,11,20,14,20,14,1.02E-06
2013,8,19,11,26,11,47,11,35,11,34,1.02E-06
2013,4,11,16,3,16,25,16,11,16,10,1.02E-06
2012,10,8,23,56,2,1,1,6,1,6,1.02E-06
2012,5,10,2,9,2,16,2,13,2,12,1.02E-06
2011,4,16,19,59,20,28,20,17,20,18,1.02E-06
2016,7,19,0,13,0,34,0,22,0,22,1.02E-06
2016,4,11,18,28,18,41,18,34,18,34,1.02E-06
2015,2,2,6,21,6,27,6,24,6,24,1.02E-06
2014,6,28,15,9,15,20,15,14,15,14,1.02E-06
2013,9,6,22,16,23,13,22,50,22,50,1.02E-06
2013,4,6,23,31,23,47,23,36,23,36,1.02E-06
2012,9,5,20,28,20,38,20,32,20,32,1.02E-06
2012,5,19,12,4,12,31,12,18,12,18,1.02E-06
2012,4,29,13,58,14,15,14,8,14,8,1.02E-06
2015,8,8,14,17,14,52,14,38,14,38,1.02E-06
2015,3,11,6,45,6,51,6,48,6,48,1.02E-06
2015,3,10,13,5,13,14,13,10,13,10,1.02E-06
2014,8,8,13,59,14,18,14,10,14,10,1.02E-06
2014,6,17,23,54,0,21,0,14,0,14,1.02E-06
2014,4,5,18,21,18,32,18,27,18,28,1.02E-06
2014,3,30,7,26,7,35,7,31,7,30,1.02E-06
2013,7,5,9,4,9,9,9,7,9,6,1.02E-06
2013,4,6,6,39,6,51,6,46,6,46,1.02E-06
2013,3,15,15,9,15,22,15,17,15,16,1.02E-06
2013,1,7,3,50,4,3,3,54,3,54,1.02E-06
2012,10,21,18,42,18,48,18,45,18,44,1.02E-06
2012,10,16,23,6,23,13,23,10,23,10,1.02E-06
2010,8,16,16,34,16,51,16,39,16,38,1.01E-06
2015,12,8,17,5,17,35,17,24,17,24,1.01E-06
2015,10,29,4,32,4,46,4,39,4,38,1.01E-06
2015,8,25,17,14,17,22,17,17,17,18,1.01E-06
2015,1,21,5,3,5,24,5,15,5,14,1.01E-06
2014,12,7,10,44,10,54,10,48,10,48,1.01E-06
2014,7,26,11,36,11,46,11,43,11,42,1.01E-06
2014,3,30,7,10,7,23,7,18,7,18,1.01E-06
2012,7,31,3,28,3,35,3,34,3,34,1.01E-06
2011,11,19,1,21,1,36,1,27,1,26,1.01E-06
2011,10,12,16,27,16,35,16,31,16,30,1.01E-06
2011,9,3,3,19,3,25,3,22,3,22,1.01E-06
2010,10,19,9,24,10,51,10,14,10,14,1.01E-06
2015,12,12,15,19,15,30,15,22,15,22,1.01E-06
2015,11,30,16,52,17,22,17,6,17,6,1.01E-06
2015,4,29,16,20,16,52,16,34,16,34,1.01E-06
2014,10,4,6,48,7,8,6,58,6,58,1.01E-06
2014,8,4,21,45,22,14,22,2,22,2,1.01E-06
2014,6,29,17,34,17,47,17,40,17,40,1.01E-06
2014,5,15,14,2,14,11,14,6,14,6,1.01E-06
2014,3,28,20,57,21,8,21,0,21,0,1.01E-06
2013,12,29,18,53,19,4,18,57,18,56,1.01E-06
2013,12,25,18,54,19,18,19,10,19,10,1.01E-06
2013,12,25,7,6,7,14,7,11,7,10,1.01E-06
2012,6,17,19,51,20,2,19,57,19,58,1.01E-06
2012,3,11,7,23,7,35,7,28,7,28,1.01E-06
2011,12,8,0,5,0,18,0,10,0,10,1.01E-06
2014,3,21,15,50,16,29,16,5,16,4,1.01E-06
2014,2,27,15,36,15,41,15,39,15,38,1.01E-06
2013,7,20,23,33,23,42,23,38,23,38,1.01E-06
2011,11,30,9,11,9,34,9,17,9,16,1.01E-06
2011,3,26,0,55,1,2,0,58,0,58,1.01E-06
2011,2,23,12,15,12,29,12,23,12,22,1.01E-06
2011,2,17,5,33,5,40,5,36,5,36,1.01E-06
2015,10,24,14,29,15,50,15,16,15,16,1.00E-06
2014,5,12,22,9,22,24,22,16,22,16,1.00E-06
2013,10,7,4,56,5,12,5,8,5,8,1.00E-06
2013,8,22,0,40,1,22,0,49,0,48,1.00E-06
2013,5,10,5,6,5,15,5,9,5,8,1.00E-06
2013,2,6,5,53,6,2,5,58,5,58,1.00E-06
2012,12,22,22,56,23,9,23,4,23,4,1.00E-06
2012,6,30,21,21,21,27,21,25,21,24,1.00E-06
2012,4,29,16,29,16,39,16,33,16,32,1.00E-06
2011,3,11,22,14,22,27,22,20,22,20,1.00E-06
2010,6,12,3,57,4,17,4,6,4,6,1.00E-06
2016,2,3,12,3,12,42,12,23,12,22,1.00E-06
2015,10,20,7,24,7,29,7,27,7,26,1.00E-06
2015,7,8,11,0,11,10,11,6,11,6,1.00E-06
2015,4,17,12,31,12,44,12,37,12,36,1.00E-06
2015,3,10,17,15,17,21,17,18,17,18,1.00E-06
2014,6,23,14,14,14,48,14,44,14,44,1.00E-06
2013,12,22,23,44,0,5,0,3,0,2,1.00E-06
2013,5,25,20,17,20,35,20,29,20,28,1.00E-06
2013,3,21,15,25,15,45,15,31,15,30,1.00E-06
2013,3,17,14,40,14,56,14,49,14,48,1.00E-06
2013,1,19,6,18,6,28,6,24,6,24,1.00E-06
2012,11,29,1,12,1,19,1,16,1,16,1.00E-06
2012,11,28,2,46,2,57,2,55,2,54,1.00E-06
2011,2,19,1,33,1,41,1,37,1,36,1.00E-06
2012,10,26,21,32,22,34,21,59,21,58,9.99E-07
2015,9,16,22,15,22,34,22,22,22,22,9.99E-07
2015,3,4,6,25,6,45,6,31,6,30,9.99E-07
2013,10,10,20,17,20,28,20,24,20,24,9.99E-07
2016,2,26,9,43,10,6,9,51,9,50,9.97E-07
2014,12,16,11,6,11,11,11,9,11,8,9.97E-07
2014,8,31,22,28,23,3,22,55,22,54,9.97E-07
2014,4,4,21,44,21,55,21,51,21,50,9.97E-07
2013,10,21,9,19,9,25,9,22,9,22,9.97E-07
2012,7,23,16,40,17,6,17,0,17,0,9.97E-07
2012,6,10,4,39,4,59,4,51,4,50,9.97E-07
2011,10,28,6,7,6,20,6,14,6,14,9.97E-07
2011,4,19,5,8,5,17,5,12,5,12,9.97E-07
2011,3,1,16,25,16,59,16,47,16,46,9.97E-07
2011,1,21,4,12,4,20,4,17,4,16,9.97E-07
2016,5,26,13,45,13,57,13,51,13,50,9.94E-07
2015,10,29,2,18,2,21,2,19,2,18,9.94E-07
2014,6,16,12,18,12,35,12,21,12,20,9.94E-07
2012,5,10,12,10,12,21,12,15,12,14,9.94E-07
2012,2,1,4,13,4,55,4,41,4,40,9.94E-07
2011,10,28,7,1,7,7,7,4,7,4,9.94E-07
2015,11,1,12,55,13,1,12,59,12,58,9.91E-07
2013,6,25,23,53,0,1,23,57,23,56,9.91E-07
2012,6,5,23,6,23,26,23,13,23,12,9.91E-07
2013,10,31,6,45,6,58,6,51,6,50,9.89E-07
2013,5,12,5,58,6,3,6,1,6,0,9.89E-07
2012,11,23,19,36,19,44,19,42,19,42,9.89E-07
2012,7,31,23,29,23,36,23,33,23,32,9.89E-07
2011,4,23,4,14,4,21,4,19,4,18,9.89E-07
2016,8,8,7,34,7,43,7,37,7,36,9.86E-07
2014,4,6,18,21,18,38,18,30,18,30,9.86E-07
2013,7,21,2,58,3,10,3,8,3,8,9.86E-07
2011,12,8,1,54,2,5,1,59,1,58,9.86E-07
2016,5,21,13,55,14,7,14,0,14,0,9.84E-07
2013,7,15,2,33,3,3,2,57,2,56,9.84E-07
2011,11,17,10,55,11,5,10,59,10,58,9.84E-07
2016,3,15,15,32,15,43,15,38,15,38,9.81E-07
2014,6,6,14,5,14,11,14,8,14,8,9.81E-07
2013,5,6,1,41,1,51,1,46,1,46,9.81E-07
2010,10,19,6,45,6,57,6,51,6,50,9.79E-07
2015,11,4,22,48,22,58,22,53,22,52,9.78E-07
2015,10,29,0,17,0,27,0,21,0,20,9.78E-07
2014,3,6,3,53,4,2,3,57,3,56,9.78E-07
2012,6,11,14,43,14,52,14,47,14,46,9.78E-07
2016,1,7,6,11,6,23,6,17,6,16,9.76E-07
2015,10,29,17,49,17,55,17,52,17,52,9.76E-07
2013,11,20,13,51,14,0,13,55,13,54,9.76E-07
2013,9,21,1,39,1,52,1,45,1,44,9.76E-07
2011,11,22,21,34,21,41,21,38,21,38,9.76E-07
2011,3,25,16,47,17,22,17,13,17,12,9.76E-07
2014,9,13,23,10,23,15,23,13,23,12,9.73E-07
2012,4,18,18,12,18,20,18,15,18,14,9.73E-07
2016,11,29,16,36,16,48,16,41,16,40,9.70E-07
2012,8,7,1,31,1,36,1,34,1,34,9.70E-07
2012,6,12,4,12,4,22,4,20,4,20,9.70E-07
2016,7,23,9,4,9,16,9,11,9,10,9.68E-07
2015,12,27,20,41,20,57,20,47,20,46,9.68E-07
2015,5,8,9,29,9,34,9,32,9,32,9.68E-07
2014,1,11,22,0,22,5,22,3,22,2,9.68E-07
2012,11,26,2,9,2,15,2,13,2,12,9.68E-07
2012,7,27,12,19,12,24,12,22,12,22,9.68E-07
2011,2,19,15,24,15,41,15,29,15,28,9.68E-07
2012,11,16,19,49,20,1,19,55,19,54,9.66E-07
2015,10,29,7,15,7,21,7,18,7,18,9.65E-07
2014,8,30,8,3,8,8,8,6,8,6,9.65E-07
2014,5,2,22,1,22,11,22,5,22,4,9.65E-07
2013,11,19,16,48,16,56,16,51,16,50,9.65E-07
2013,5,23,12,26,12,31,12,29,12,28,9.65E-07
2012,6,29,16,27,16,43,16,33,16,32,9.65E-07
2012,4,20,20,0,20,10,20,7,20,6,9.65E-07
2011,10,29,14,23,14,34,14,29,14,28,9.65E-07
2010,9,20,22,19,22,27,22,25,22,24,9.63E-07
2010,1,20,17,28,17,35,17,33,17,32,9.63E-07
2016,7,21,9,40,9,48,9,44,9,44,9.63E-07
2016,2,4,19,46,19,59,19,55,19,54,9.63E-07
2012,8,26,17,12,19,14,18,17,18,16,9.63E-07
2011,2,17,21,30,21,40,21,35,21,34,9.63E-07
2015,6,30,21,48,22,24,22,11,22,10,9.60E-07
2015,1,4,0,5,0,12,0,9,0,8,9.60E-07
2013,8,12,0,10,0,20,0,15,0,14,9.60E-07
2012,11,23,19,44,19,49,19,47,19,46,9.60E-07
2014,3,19,11,9,11,16,11,12,11,12,9.57E-07
2012,6,12,5,31,5,35,5,33,5,32,9.57E-07
2017,1,21,6,23,6,36,6,29,6,28,9.55E-07
2015,8,11,15,11,15,18,15,15,15,14,9.55E-07
2014,6,10,23,46,0,14,0,7,0,6,9.55E-07
2012,6,7,3,11,3,36,3,29,3,28,9.55E-07
2013,4,23,13,27,13,34,13,31,13,30,9.52E-07
2012,6,1,7,37,7,43,7,40,7,40,9.52E-07
2011,1,21,15,17,15,25,15,21,15,20,9.52E-07
2015,10,15,19,10,19,24,19,19,19,18,9.49E-07
2015,6,24,4,40,4,56,4,52,4,52,9.49E-07
2013,8,19,21,58,22,7,22,3,22,2,9.49E-07
2014,4,14,19,42,19,50,19,45,19,44,9.47E-07
2016,2,5,13,5,13,17,13,11,13,10,9.44E-07
2015,8,28,15,35,15,43,15,39,15,38,9.44E-07
2015,4,19,5,51,6,15,6,4,6,4,9.44E-07
2013,5,15,16,9,16,18,16,13,16,12,9.44E-07
2013,5,5,10,36,10,44,10,41,10,40,9.42E-07
2012,11,27,8,1,8,6,8,4,8,4,9.42E-07
2015,6,7,2,10,2,19,2,15,2,14,9.40E-07
2016,8,7,5,28,5,40,5,35,5,34,9.39E-07
2014,2,19,23,48,0,16,0,4,0,4,9.39E-07
2011,6,16,6,18,6,28,6,23,6,22,9.39E-07
2014,5,25,23,14,23,26,23,19,23,18,9.36E-07
2014,8,2,13,0,13,6,13,3,13,2,9.34E-07
2013,11,4,17,30,17,37,17,35,17,34,9.34E-07
2011,9,29,0,19,0,28,0,22,0,22,9.34E-07
2011,6,6,9,42,9,54,9,50,9,50,9.34E-07
2015,9,15,2,17,2,22,2,20,2,20,9.31E-07
2013,11,22,13,43,13,54,13,47,13,46,9.31E-07
2015,5,4,4,57,5,2,5,0,5,0,9.28E-07
2015,4,24,8,39,8,47,8,43,8,42,9.28E-07
2015,2,11,5,17,5,32,5,21,5,20,9.28E-07
2014,11,25,12,54,13,21,12,57,12,56,9.28E-07
2014,8,28,7,59,8,9,8,5,8,4,9.28E-07
2017,5,28,23,5,23,26,23,13,23,12,9.26E-07
2013,3,17,21,23,21,28,21,26,21,26,9.26E-07
2013,1,7,6,35,6,46,6,39,6,38,9.26E-07
2012,12,16,22,7,22,15,22,11,22,10,9.26E-07
2012,9,29,7,50,7,56,7,53,7,52,9.26E-07
2012,9,29,6,17,7,59,7,53,7,52,9.26E-07
2012,9,4,23,10,0,22,0,4,0,4,9.26E-07
2011,7,30,12,11,12,27,12,17,12,16,9.26E-07
2012,11,27,9,13,9,21,9,17,9,16,9.23E-07
2011,11,20,17,54,18,0,17,57,17,56,9.23E-07
2011,10,2,15,7,15,14,15,11,15,10,9.23E-07
2012,9,25,1,51,1,59,1,55,1,54,9.21E-07
2017,4,5,8,37,9,42,9,37,9,36,9.18E-07
2014,4,1,17,12,17,17,17,15,17,14,9.18E-07
2011,7,26,3,17,3,48,3,39,3,38,9.15E-07
2013,4,20,0,22,0,38,0,36,0,36,9.13E-07
2011,5,28,15,39,15,47,15,43,15,42,9.13E-07
2011,5,25,20,56,21,12,21,3,21,2,9.13E-07
2013,10,22,0,5,0,13,0,9,0,8,9.10E-07
2013,10,10,16,56,17,5,16,59,16,58,9.10E-07
2015,1,30,20,18,20,24,20,21,20,20,9.07E-07
2015,1,18,22,46,22,53,22,51,22,50,9.07E-07
2014,5,2,7,59,8,5,8,2,8,2,9.07E-07
